video_id,desc,harmful,reasoning
7527346847669603606,c’è un bagnino che può andare a controllare per caso?? #lifeguard #fyp,not harmful,"The description appears to be a humorous or light-hearted request for a lifeguard to check something, likely related to a beach or pool setting. It does not contain any elements of the harmful content framework."
7525186909996322070,Jet2 holiday #fyp #pourtoi #jet2holidays @ㄥ,not harmful,"The description appears to be promoting a holiday or travel experience with Jet2, which does not fall under any of the harmful content categories such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525489717232684310,possiamo spiegare…. @𝐁 𝐈 sempre con noi❤️❤️ #malta #maltatiktok #07 #malta🇲🇹,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a general or personal message, possibly related to a location or event in Malta."
7525768267659644182,Quando sono al Tortuga faccio un backflip ⚡️ #fyp #backflip #surf,not harmful,"The description mentions performing a backflip, which is a physical activity, but it does not suggest any dangerous or harmful behavior, nor does it fall under any of the harmful content categories listed."
7526969601960201494,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7525945563888520470,#perte #malinois #playa #32 #maligator #malinoisworld #malinoislovers #pastorebelga #life,not harmful,"The description contains hashtags related to a dog breed (Malinois) and general terms like ""playa"" (beach) and ""life."" There is no indication of harmful content related to the provided framework."
7526635976454720790,The moment belongs to Jannik Sinner 🇮🇹🏆 #Wimbledon #tennis #JannikSinner,not harmful,"The description is about a tennis player, Jannik Sinner, and his achievement at Wimbledon. It does not contain any harmful content as per the specified framework."
7523193591708044566,#takemymind,not harmful,"The description ""#takemymind"" is vague and does not explicitly indicate any harmful content based on the provided framework. Without additional context, it does not suggest themes related to mental health issues, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525679427515108630,,unclear,"I'm sorry, but I need a description of the TikTok video to classify it as 'harmful' or 'not harmful'. Could you please provide the description?"
7526627555739307286,Ormai lo conosco a memoria 🤣🖤 #horse #friesianhorse #horselife #black #fyp #perte #neiperte #foryoupage❤️❤️ #loveyou #horsegirl #equestrianlife #🖤,not harmful,"The description is about horses and equestrian life, which does not fall under any of the harmful content categories listed. It appears to be a lighthearted and positive post."
7526499207184780566,"🏡 Che casa 🤩 ⛲️ Prossima volta alla reggia di Caserta, dentro! #caserta #reggiadicaserta #campania #napoli #naples #italia #italy #casa #house #villa #giardino #garden #parco #park #adventure #avventura #soldi #money #business #perte #foru",not harmful,"The description appears to be about visiting a historical or cultural site in Italy, specifically the Royal Palace of Caserta. It includes hashtags related to travel and adventure, and there is no indication of harmful content based on the provided framework."
7526613231490600214,"giuro non è come sembra, non potrei vivere senza un caso disperato no? 🤦🏼‍♀️💕 @Cristiano🌓",not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a personal or humorous statement without harmful implications."
7526575559833406742,Spoiler: Danny ha finito tutte le focacce 😎 @dannylazzarin @showtimegpofficial @raffa_dpfit #gymbeamit #gympov #gymmeme #gymcomedy #gymhumor #funnytiktok #grecia #calisthenics #showtimegp #dannylazzarin #gymbro #gymlife #focaccia #pizza #gymtok #viralditiktok #fyp #perte #neiperte,not harmful,"The description appears to be about a humorous or light-hearted situation involving someone named Danny finishing all the focaccia, with hashtags related to gym culture and humor. There is no indication of harmful content under the specified framework."
7526876056326917398,my soulmate 💕 @Cristiano🌓,not harmful,The description expresses admiration or affection for a public figure and does not contain any content related to the harmful categories outlined in the framework.
7524745710844038422,Eh no la mia cover dei Labubu 🩵 #sarachehaipresotuttoelhaibuttatovia,not harmful,"The description appears to be about a cover song and does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525861442889846038,C’è speranza per TUTTI lui @Gianmarco.aparo su ig e TikTok,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a promotional message for a social media account."
7525869783196110102,@Camilla Masato,not harmful,"The description ""@Camilla Masato"" does not contain any content that falls under the harmful content framework categories. It appears to be a simple mention or tag of a user, which is not inherently harmful."
7526959127499705622,#janniksinner #sinner #wimbledon,not harmful,"The description appears to be related to a tennis player and a tennis tournament, which does not fall under any of the harmful content categories listed."
7526624733253733654,Tutorial?😱 #iwokeupinanewbugatti,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a playful or humorous reference to a song or trend."
7526251206549736726,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Could you please provide the description?"
7526490754290650390,🤣🤣 #fyp #jet2holidays,not harmful,"The description contains emojis and hashtags related to holidays, with no indication of harmful content as per the framework provided."
7525132552395394336,#nolapolicianooo👮👮 #nolapolizianoooo #santamariadafeira🇵🇹,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be related to a location or event without any indication of harmful behavior."
7527299422841998614,ogni curva un’emozione #pag #croatia #zrcebeach #fyp #perte #taxi,not harmful,"The description appears to be about a location in Croatia and includes hashtags related to travel and a beach. There is no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7527270262698478870,"Qualche mese fa Alina, 35 anni, si è imbattuta in un annuncio di lavoro pubblicato da una catena di supermercati per il ruolo di banconista. La proposta: impegno full time, 6 giorni a settimana (festivi compresi) per una retribuzione di 850 euro al mese. «Il mio compagno lavorava per questa realtà come vigilante. Faceva anche fino a 13 ore al giorno, per una p aga che non arrivava neanche a 1000 euro», racconta Alina a VD. Malgrado le condizioni inaccettabili, a quell'annuncio si è presentata, ma solo per incontrare di persona la direttrice del supermercato ed esprimere il proprio risentimento. «Dopo aver fatto quella piacevolissima chiacchierata con la direttrice, mi ha avvicinata una dipendente del centro commerciale, confermando le pessime condizioni a cui l’azienda sottopone i lavoratori». In Italia, nonostante una lieve ripresa, i salari reali restano ancora tra i più bassi in Europa rispetto ai livelli pre-pandemia. Secondo l’OCSE, nel primo trimestre del 2025 i salari italiani risultano inferiori del 7,5% rispetto al 2021 – uno dei cali più marcati tra i Paesi OCSE – mentre la media europea mostra segnali di recupero. Il collettivo @ultima.generazione ha lanciato una campagna nazionale che prevede il boicottaggio dei supermercati. L’obiettivo è raccogliere almeno 100.000 adesioni entro l’11 ottobre per avviare un’azione di massa che metta pressione economica sulla grande distribuzione organizzata e sul governo, e in particolare, che punta al taglio dell’IVA sui beni essenziali come pane e pasta. La campagna denuncia il crollo del potere d’acquisto e chiede «misure concrete per proteggere agricoltura, consumatori e ambiente, facendo pagare la transizione a chi ha maggiori risorse, come colossi fossili, GDO e grandi patrimoni». #lavoro #stipendi",not harmful,"The description discusses labor conditions and a campaign for economic reform, which does not fall under any of the harmful content categories such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It is focused on social and economic issues, which are not inherently harmful for minors to be aware of."
7526985216129387798,Non mi vogliono ancora come membro del Breakfast Club solo perché non so il loro trend 😱💕 @Fabio Ferrucci @Cristiano🌓,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a lighthearted comment about not being part of a group due to not knowing a trend."
7527308310496808194,Non funziona l’acceleratore @Benedetta Vari 🤷‍♂️,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a benign statement about a non-functioning accelerator, likely in a humorous or light-hearted context."
7526502130715217174,#fyp #trends #funny #skibidiboppi #videoai #videoia #forzanapoli #ai #meme #intelligenzaartificiale #tropea #skibidichallenge etichettato dal creator come generato con l’ AI pt 20,not harmful,"The description contains hashtags related to trends, memes, and artificial intelligence, which do not fall under any of the harmful content categories. There is no indication of disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526638263625420054,siamo orgogliosi in casa Fenino #wimbledon #wimbledon2025,not harmful,"The description appears to be related to a sports event, specifically Wimbledon, and does not contain any references to harmful content as outlined in the framework."
7526185892407495958,Da #TemptationIsland al matrimonio: #GabrielaChieffo e #GiuseppeFerrara si sono sposati 💍🤍 #Verissimo #davedere,not harmful,"The description discusses a marriage event and does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526917188314402050,Corte Tendencia 2025??,not harmful,"The description ""Corte Tendencia 2025"" does not indicate any harmful content related to the specified categories. It appears to be related to fashion or hairstyle trends for the year 2025, which is not harmful."
7526091654718065942,the turtle woman 🐢,not harmful,"The description ""the turtle woman 🐢"" does not suggest any content related to the harmful categories listed, such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a playful or humorous reference, likely involving a person and a turtle, which is not inherently harmful."
7524367234261634326,Twennyfreee #fyp,not harmful,"The description ""Twennyfreee #fyp"" does not contain any language or references that align with the harmful content categories such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a generic or playful phrase likely intended for trending purposes."
7526306988985224470,#psg #calcio Grazie Gigi per la tua esternazione 🤣🤣🤣🤣per me:sei finitoooooo.Mstteo Testa.Ti voglio bene amico mio❤️❤️❤️,not harmful,"The description appears to be a lighthearted and humorous message directed at a friend, with no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526212982758575415,French toast #fyp #frenchie,not harmful,The description appears to be about a type of food (French toast) and does not contain any references to harmful content as defined by the framework.
7525146815579049238,Canale I Maturi!,not harmful,"The description ""Canale I Maturi!"" does not contain any explicit or suggestive language, nor does it reference any harmful activities or themes. It appears to be a channel name or a phrase in Italian, which translates to ""The Mature Channel,"" but without additional context, it does not imply harmful content."
7525447695784348983,ugh #nodoor #fyp #relatable @_veraschepp,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a general, relatable post without context indicating harm."
7527647849748663574,"ormai è quadrilatero amoroso, ma tanto a voi le ship contorte piacciono no? 😂💕 @Viola Silvi @Fabio Ferrucci @alicee",not harmful,"The description discusses a complex romantic situation in a lighthearted and humorous manner, without any reference to harmful themes such as disordered eating, self-harm, or mature themes. It does not contain any shocking content, hate speech, abuse, addiction, or misinformation."
7524118947382168854,Ulcinj with a view ✨,not harmful,"The description ""Ulcinj with a view ✨"" does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a simple description of a location or scenery."
7527392487661407511,Dott. in scienze della trap🪤,not harmful,"The description ""Dott. in scienze della trap🪤"" does not contain any explicit references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a playful or humorous reference to a field of study related to ""trap,"" which is a genre of music."
7527378888473758998,il finale di stagione che tutta tiktok italia stava aspettando no? @alicee 🤍😍,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a general comment about a season finale, likely related to entertainment."
7526165788969946390,Quando vuoi fare il video e colpisci le uniche persone in acqua #affondata #videoviral #sarachehaipresotuttoelhaibuttatovia #perte #neiperteee,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a lighthearted or humorous description of a video involving people in water."
7525812463053442326,Ops😂😂 #aquaestate #sarachehaipresotuttoelhaibuttatovia #fpy,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a light-hearted or humorous post."
7525904006972067094,#technology #technologi #dlaciebie #fyp #dc,not harmful,The description contains hashtags related to technology and does not indicate any harmful content as per the provided framework.
7526324072964312342,Amore se ti fai un tatuaggio fattelo bene🤣 #foryoupage #foryou #perte #andiamoneiperte #ironia,not harmful,"The description appears to be light-hearted and humorous, discussing tattoos in a non-explicit manner. There is no indication of harmful content related to the specified categories."
7519144265591819542,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7525878898891017494,"La costruzione di un tunnel ad oltre un metro mezzo di profondità che gli è rovinato addosso ed i soccorsi arrivati 40 minuti dopo. Sono i due elementi che hanno condannato a morte Riccardo Boni, il ragazzo di 17 anni travolto, soffocato e seppellit0 nella buca che lui stesso aveva scavato in riva al mare in una spiaggia di Montalto di Castro, in provincia di Viterbo. [ di @Valentina Panetta ] #montaltodicastro #buca #spiaggia #cronaca",harmful,"The description discusses a dangerous activity that resulted in the death of a minor, which falls under the category of ""Dangerous Activity and Challenges"" and could be distressing or harmful for minors to view."
7526243780597681431,Per sempre⭐️ PROVATE A DIRE CHE L’AMICIZIA TRA MASCHIO E FEMMINA NON ESISTE E VE LA VEDRETE CON NOI,not harmful,"The description discusses friendship between males and females and does not contain any elements of the harmful content framework such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525347278152944918,@kiproco㊙️  #fyp #relationship,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a general tag for a relationship-related post."
7525444232161660182,Ops,not harmful,"The description ""Ops"" is vague and does not provide any indication of harmful content as defined by the framework. It does not reference any specific themes or activities that could be considered harmful."
7525939992871374102,Non fate caso al falò 🔥 @Jenny Guardiano,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a casual mention of a bonfire, which is not inherently harmful."
7526544240734768406,#fyp,not harmful,"The description ""#fyp"" is a common hashtag used on TikTok to indicate ""For You Page"" and does not contain any harmful content as per the provided framework."
7526139773656829206,@Rebecca Parziale tutto sbagliato,not harmful,"The description ""@Rebecca Parziale tutto sbagliato"" does not contain any content that falls under the harmful content framework categories such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a personal comment or opinion without harmful implications."
7526551528660864258,Donnarumma vs Kroos 🥶 | #football #realmadrid #kroos #donnarumma,not harmful,"The description appears to be about a football (soccer) match or comparison between two players, Donnarumma and Kroos. It does not contain any references to harmful content as defined by the framework."
7525478091951492374,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7527141968510586168,They said to check out the blue grotto in Italy 😀 #fyp #italy #travel @Brielle Lamash,not harmful,The description is about a travel recommendation to visit a location in Italy and does not contain any harmful content as per the framework provided.
7526472476227013910,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7525989188794125590,buon viaggio 👋#perte #saràchehaipresotuttoelohaibuttatovia @Angeloಠಗಠ @Kenan Yildiz @juventus,not harmful,"The description appears to be a farewell message or a travel-related post, with no indication of harmful content as per the provided framework."
7526169299715656983,Costruendo Ricordi 💌,not harmful,"The description ""Costruendo Ricordi 💌"" translates to ""Building Memories 💌"" in English. It does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a positive or neutral statement about creating memories."
7526890379732585751,🆘 SOS SALSICCIOTTO? Ecco un modo per non vedere più questo anti estetico effetto sulle tue caviglie quando indossi i sandali alla schiava #cegliemessapica #sandali #consigli #summer #sandal #estate #puglia,not harmful,The description provides fashion advice related to wearing sandals and does not contain any harmful content as per the specified framework.
7526035089956949270,#jet2holiday #ultra #split,not harmful,"The description appears to be related to a holiday or travel experience, likely promoting a vacation or destination. There is no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526978795744644385,no problem arriviamo in bugatti🏎️ #perte #fy #popolar #virale #fyp #viral_video #londra,not harmful,"The description appears to be about arriving in a Bugatti, which is a luxury car, and includes hashtags related to popularity and virality. There is no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525124533863451926,#pet #pets #fyp #foryou,not harmful,The description contains hashtags related to pets and does not indicate any harmful content according to the provided framework.
7526172149518732566,last day here,not harmful,"The description ""last day here"" is vague and does not inherently suggest any harmful content such as self-harm, dangerous activities, or any other categories listed in the harmful content framework. Without additional context indicating harm, it is not classified as harmful."
7526212535687646486,mamy & papy 😂🫶🏼,not harmful,"The description ""mamy & papy 😂🫶🏼"" does not indicate any content related to the harmful categories listed, such as disordered eating, self-harm, mature themes, or any form of abuse or misinformation. It appears to be a lighthearted or affectionate reference to grandparents."
7525483661576113430,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7525770311413878038,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7525844938588835094,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7525478611101502742,essere polacco essere tipo: #fyp #loveyoutiktok #perte #meme #jagermaister #poland #zoo #poland🇵🇱,not harmful,"The description includes hashtags related to Poland and a brand of alcohol, but it does not explicitly promote or encourage alcohol consumption. There is no indication of harmful content such as disordered eating, self-harm, or mature themes."
7526893312301649174,MARTINA “AMO NAPOLI MA NON CI ABITEREI MAI PREFERISCO ROMA” #perte # #martinaeciro #martideioannon #martinadeioannon #cirosolomeno #uominiedonne #napoli #roma #ciroemartina #rauldumitras,not harmful,"The description discusses personal preferences about living in different cities and does not contain any content related to the harmful categories listed, such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526184605410495766,#temptationisland #giuseppe #gabriela #pompei #matrimonio #fyp,not harmful,"The description contains hashtags related to a reality TV show and personal names, which do not inherently suggest any harmful content under the specified framework."
7526635921509190935,se qualcuno commenta dicendo “eh ma le tette non ingr-“ esplodo,not harmful,"The description does not contain any explicit or suggestive content, nor does it promote harmful behavior or misinformation. It appears to be a humorous or sarcastic remark about body image, but it does not encourage disordered eating or body shaming."
7525218754989477142,Non nominare mia madre😂 #mamma #neiperte #comedy #amore,not harmful,"The description appears to be related to a comedic video involving a mother, indicated by the hashtags #comedy and #amore (love). There is no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526646582368865558,Cameretta bimbi 🥰 Sempre più completa e pratica ❤️,not harmful,"The description appears to be about a children's room, which is not related to any harmful content categories such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7527347946677964054,i primi tre collegiali dell nuova edizione 😂🏫💕@Cristiano🌓 @Fabio Ferrucci,not harmful,"The description appears to be about a new edition of a show or event involving collegiali (students), and it includes emojis that suggest a lighthearted or humorous tone. There is no indication of harmful content based on the provided framework."
7525892963512143126,#neopatentati #partenza #top #unico,not harmful,"The description uses hashtags that suggest it is about a unique or top-rated start, possibly related to driving or a new experience. There is no indication of harmful content related to the provided framework."
7525712193053134088,Playgrounds looks a bit dangerous these days 🤯 Would you try? 😳 #Squidgames #blender3d #netflix #squidgamenetflix #Cgi #VFX,not harmful,"The description suggests a CGI or VFX recreation of scenes inspired by the show ""Squid Game,"" which is fictional and does not promote real-life dangerous activities. It does not contain any direct encouragement of harmful behavior or dangerous challenges."
7525764595445763350,mi sento male …,not harmful,"The description ""mi sento male"" translates to ""I feel bad"" in English. It does not explicitly reference any harmful content categories such as disordered eating, self-harm, or any other harmful behavior. However, it could indicate a personal feeling or state of mind, but without further context, it does not fall under the harmful content framework."
7525995255351594271,10/10 experience #halfmooncay #bahamas #cruise #horsebackriding #beachvibes #shittok,not harmful,The description appears to be about a positive experience on a cruise with activities like horseback riding and enjoying the beach. There is no indication of harmful content related to the specified categories.
7527000433320021270,throwback a quando diventai un'anatra per colpa di checco #checcozalone #quovado #puglia #conversano #bari #apulia #cadodallenubi #perte #foryoupage #fyp,not harmful,"The description refers to a humorous or nostalgic event related to a movie or character, with no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526676525752585494,⚠️ AL COMMENTO DI CHI INDOVINERÀ CHE AVRÀ PIÙ LIKE FARÒ UN VIDEO RISPOSTA CON QUELLA CANZONE ⚠️ #piano #musica #pianomusic,not harmful,"The description is about engaging with the audience by asking them to guess a song, with no indication of harmful content as per the framework provided."
7526169451306192150,Faccia a Faccia con un Grassarolo #lavoro #domande #risposte,not harmful,"The description appears to be about a face-to-face interaction, possibly an interview or conversation, and does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525445462866873622,non si sa mai.. #allagamento #nonsisamai,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be related to flooding, which is not inherently harmful."
7525778837150387478,È Quel Momento 🤝🏼 Spingere 60 Seconds w/@Nikysavage ⏰,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a neutral or motivational statement without context indicating harm."
7527307336709344534,"è finalmente arrivata la DIVA in villa, siete pronti? 😍💕 @Fabio Ferrucci @Viola Silvi",not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a lighthearted or promotional message."
7524390924558798082,Dc me — Brrr but gurls version 🤣 #dance,not harmful,"The description suggests a dance video with a humorous twist, indicated by the laughing emoji and the hashtag. There is no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525086385225698582,Salió volao 🏎️ @el_castejon11,not harmful,"The description appears to be a playful or humorous comment about someone or something moving quickly, possibly referencing a car or a person. There is no indication of harmful content related to the specified categories."
7525439025319070998,Добре съм🙄#work,not harmful,"The description is in Bulgarian and translates to ""I'm fine🙄#work"". It does not contain any references to harmful content as defined by the framework."
7525507517217131798,Ruota infinita pt. 1💀🔄 Il bro non riusciva a capire come ha fatto😭,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a humorous or light-hearted post."
7525521942389067030,Grazie mille @λουκα🫩 per l’ideaaaa❤️❤️❤️🦥,not harmful,The description appears to be a thank you message and does not contain any content related to the harmful categories listed in the framework.
7524658182518476087,the prank is out of control… 😅 #brazilianphonk #phonk #brazilianfunk #funk #viral #video #foryou #fyp #rge #on,not harmful,"The description suggests a prank video, which is generally not harmful unless it involves dangerous activities or challenges. There is no indication of such content in the description provided."
7525543183548173590,Ancora io & te…💗🤷🏼‍♀️,not harmful,"The description ""Ancora io & te…💗🤷🏼‍♀️"" does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a personal or romantic expression, which is not harmful."
7526520256983076118,amore a chi? @asiabusciantellaa,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a personal or affectionate message without any harmful implications."
7525901699786083606,"Hai bisogno di una pausa ma le ferie sono finite? Un piccolo volo dalle scale e… voilà: riposo forzato. Scherzi a parte: Lavorare senza sosta ti fa perdere di vista ciò che conta. E tra queste cose c’è la casa in cui ricarichi le batterie. Quella che ti protegge. Quella che, se è tua, ti fa sentire in vacanza anche la domenica pomeriggio. Vuoi smettere di pagare l'affitto a qualcun altro? O sei pronto a vendere e andartene finalmente in ferie per davvero? 📩 Scrivimi in DM, ti aiuto a cadere… nella casa giusta. comprare casa affitto roma vendere casa trovare casa agenzia immobiliare roma mutuo casa vita da agente immobiliare stabilità economica mercato immobiliare 2025 real estate roma ferie casa bonus casa 2025 consulenza immobiliare investimento immobiliare case in vendita roma #comprarecasa #venderecasa #mutuocasa #realestateroma #mercatoimmobiliare #affittooacquisto #caseinvendita #agenteimmobiliare #stabilitaeconomica #casaroma #bonuscasa #consulenzaimmobiliare #vitaimmobiliare #investimentocasa #ferie2025",harmful,"The description includes a suggestion of self-harm (""Un piccolo volo dalle scale e… voilà: riposo forzato"") as a means to take a break, which falls under the category of Mental and Behavioural Health: Self-Harm. This could be interpreted as promoting dangerous behavior, especially to minors."
7525778068963691798,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7526517253626400022,#fy #fyp #fypage #fypシ゚viral #fypageシ #tiktokviral non era finita ieri la scuola?,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a general comment about school ending, which is not harmful."
7527248004286270742,🇦🇱 is calling,not harmful,"The description ""🇦🇱 is calling"" does not contain any content related to the harmful categories listed, such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a neutral statement, possibly referring to a location or cultural reference."
7526533973892271382,#CapCut #fypシ #neipertee #polizia #police #lgbt🌈 #loveislove,not harmful,"The description includes hashtags related to police, LGBT, and love, which do not inherently suggest any harmful content under the provided framework. There is no indication of disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7524943634148478216,Player 196 Diet #impossible #challenge #squidgame #squidgame3 #squidgamenetflix #gaming #iq #viral #trending #player222 #player196 @kirkiimad,harmful,"The description includes ""#impossible #challenge"" which could imply a dangerous or disordered eating challenge, potentially falling under the category of Mental and Behavioural Health: Disordered Eating and Body Image. This type of content can be harmful to minors."
7526478654096903447,Dai ma stavo scherzando… 🥲 #funnyvideo #funnyvideos #funny #comic #funnymoments #couple #couplegoals #family #marriage #love #husband #wife #husbandandwife @Nicolò Mililli,not harmful,"The description suggests a humorous video involving a couple, with no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526024193700367624,Sono finito in ospedale.,not harmful,"The description ""Sono finito in ospedale"" (I ended up in the hospital) does not inherently contain harmful content as per the framework. It lacks context to determine if it involves dangerous activities, self-harm, or any other harmful themes."
7526879307596074262,Jets2 holidays @alicemordenti_  @nicolofilippucci #perte #rdssummerfestival #fyppppppppppppppppppppppp,not harmful,"The description appears to be promoting a holiday or travel experience, with no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525415224392862998,E le supercar mute #monopattino #supercar #elettrico,not harmful,"The description appears to be about electric scooters and supercars, which does not fall under any of the harmful content categories listed."
7525812011184295190,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7526192185591516446,Breakfast with a show… I’m so nosey. 🤣 #rome #trevifountain #interestingfacts,not harmful,"The description is about having breakfast while watching something interesting, possibly related to the Trevi Fountain in Rome. It does not contain any harmful content as per the framework provided."
7525420534662728982,"la ship proibita dei vostri biondi, che spaccherebbe il web 🤫💕 @Viola Silvi",not harmful,"The description appears to be about a playful or humorous topic related to a ""forbidden ship"" (likely a fictional or fan-created relationship) and does not contain any references to harmful content as defined by the framework."
7526940516911516950,Dubbi esistenziali e dove trovarli: #bradpitt #bellezza #dubbi #risposte,not harmful,"The description discusses existential doubts and beauty, which are not related to any harmful content categories such as disordered eating, self-harm, or mature themes. It appears to be a philosophical or introspective topic without any indication of harmful content."
7527285463149743382,"Come biasimarli, lo guarderei senza sosta. #notasiadecorato#nephew#fyp",not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a lighthearted or personal post, likely about a family member or a personal interest."
