video_id,harmful,reasoning
7529974595743681815,unclear,"I'm sorry, but I need a video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7499136794139708694,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7529542416383184150,not harmful,No description was provided to evaluate for harmful content.
7529974595743681815,unclear,"I'm sorry, but I need a video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7499136794139708694,unclear,"I'm sorry, but I need a description of the TikTok video to classify it as 'harmful' or 'not harmful'. Could you please provide the description?"
7529542416383184150,unclear,"I'm sorry, but it seems like you haven't provided any video descriptions for me to classify. Could you please provide the descriptions you would like me to evaluate?"
7515385967105199378,not harmful,"The description appears to be related to a music group or fan content, with no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7529189388408917270,not harmful,"The description is humorous and light-hearted, discussing a social situation and a chance encounter. There is no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7519455442360143126,not harmful,The description contains only hashtags and does not indicate any harmful content based on the provided framework.
7529976870197103886,unclear,"I'm sorry, but I need a description of the TikTok video to classify it as 'harmful' or 'not harmful'. Could you please provide the description?"
7529933918921854230,not harmful,"The description is in German and translates to ""Currently trying to follow some of you back ❤️➡️"". It does not contain any harmful content as per the provided framework."
7529542416383184150,unclear,"I'm sorry, but I need a description of the TikTok video to classify it as 'harmful' or 'not harmful'. Could you please provide the description?"
7529189388408917270,not harmful,"The description is humorous and light-hearted, discussing a social situation and a chance encounter. There is no mention of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7529974595743681815,not harmful,No video description was provided to evaluate for harmful content.
7521776930509589783,not harmful,The description is about a food recipe and does not contain any harmful content as per the provided framework.
7529542416383184150,unclear,"I'm sorry, but I need a description of the TikTok video to classify it as 'harmful' or 'not harmful'. Please provide the description so I can assist you further."
7529976870197103886,unclear,"I'm sorry, but I need a description of the TikTok video to classify it as 'harmful' or 'not harmful'. Please provide the description so I can assist you further."
7529976870197103886,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7529976870197103886,not harmful,No video description was provided to evaluate for harmful content.
7529976870197103886,not harmful,No video description was provided to evaluate for harmful content.
7529976870197103886,not harmful,No video description was provided to evaluate for harmful content.
7529542416383184150,unclear,"I'm sorry, but I need a video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7529976870197103886,not harmful,There is no description provided to evaluate for harmful content.
7529976870197103886,not harmful,No description was provided to evaluate for harmful content.
7528006372076588310,not harmful,"The description contains hashtags and an emoji related to trucking, which does not indicate any harmful content under the specified framework."
7529933918921854230,not harmful,"The description is in German and translates to ""Currently trying to follow some of you back ❤️➡️"". It does not contain any harmful content as per the provided framework."
7529189388408917270,not harmful,"The description is humorous and light-hearted, discussing a social situation and a chance encounter. There is no mention of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7529974595743681815,unclear,"I'm sorry, but I need a description of the TikTok video to classify it as 'harmful' or 'not harmful'. Could you please provide more details?"
7527750945023790358,not harmful,The description consists of emojis and numbers without any context suggesting harmful content. It does not fall under any of the harmful content categories listed.
7529504488369982742,not harmful,"The description does not contain any harmful content related to the specified categories. It appears to be a lighthearted or surprising moment, possibly related to a date or outing, without any explicit or harmful implications."
7527637221105503510,not harmful,"The description ""loco di te"" (which translates to ""crazy about you"" in English) does not contain any harmful content related to the specified categories such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a benign expression of affection or enthusiasm."
7529976870197103886,not harmful,No description was provided to evaluate for harmful content.
7529974595743681815,unclear,"I'm sorry, but I need a video description to classify it as 'harmful' or 'not harmful'. Could you please provide the description of the TikTok video?"
7529933918921854230,not harmful,"The description is simply stating an intention to follow back some users and includes a heart emoji, which does not fall under any harmful content categories."
7529976870197103886,unclear,"I'm sorry, but it seems like there is no video description provided for me to classify. Could you please provide the description you would like me to evaluate?"
7529974595743681815,unclear,"I'm sorry, but I need a video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7515385967105199378,not harmful,"The description appears to be related to a music group or fan content, with no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7528936530925112589,not harmful,"The description appears to be humorous and does not contain any references to harmful content such as disordered eating, self-harm, or any other categories listed in the harmful content framework."
7529189388408917270,not harmful,"The description is humorous and light-hearted, discussing a social situation and a chance encounter. There is no mention of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7529976870197103886,unclear,"I'm sorry, but I need a video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7529542416383184150,unclear,"I'm sorry, but it seems like there is no video description provided for me to classify. Could you please provide the description you would like me to evaluate?"
7529933918921854230,not harmful,"The description is in German and translates to ""Currently trying to follow some of you back ❤️➡️"". It does not contain any harmful content as per the provided framework."
7529974595743681815,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7529933918921854230,not harmful,"The description is in German and translates to ""Currently trying to follow some of you back ❤️➡️"". It does not contain any harmful content as per the provided framework."
7529976870197103886,not harmful,No description was provided to evaluate for harmful content.
7528936530925112589,not harmful,"The description appears to be humorous and does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7515385967105199378,not harmful,"The description appears to be related to a music group or fan content, with no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7529976870197103886,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7529974595743681815,unclear,"I'm sorry, but I need a video description to classify it as 'harmful' or 'not harmful'. Could you please provide the description of the TikTok video?"
7529542416383184150,unclear,"I'm sorry, but I need a description of the TikTok video to classify it as 'harmful' or 'not harmful'. Could you please provide the description?"
7521776930509589783,not harmful,The description is about a food recipe and does not contain any harmful content as per the harmful content framework.
7528936530925112589,not harmful,"The description appears to be humorous and does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7527750945023790358,not harmful,The description consists of emojis and numbers without any context suggesting harmful content.
7527750945023790358,not harmful,The description consists of emojis and numbers without any context suggesting harmful content.
7529976870197103886,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
